,title,comment
30390,오늘따라 읽씹 많은거 묘하게 쪼잔해지네 ㅋㅋㅋ ㅠㅠ.,걍 시간이 여유가 생기거나 할 말 생기면 하겠거니 하고 냅둬봐~ 신경 쓰지 말구~.
13796,남친 미용실에서 파마하는중.,끝나구 맛난거 사달라해.
34170,남친이 화이트데이 안 챙겨줄거같음.,아직 기간 남았으니까 기다려보자! 뭐 선물사줬어ㅠㅠ.
28655,2년 정도 사귀고 헤어지면 어때.,힘들징.
22414,남자친구 다 좋고 이런 사람 다시 없을정도로.,나도 그런데ㅜㅜ 친구 몇일 됐니 난 알고지낸지 세달 넘도록 고민이다.
30912,남친이랑 데이트할 때 계속 대화 해.,난 내가 쫑알거리는 거 좋아해서 끊임 없이 말함  말 못 해서 죽은 귀신 붙은 것 같아.
33354,차있는 남자들 둔 친구 내가 쓴 편지가 조수석 서랍 안에 있는데.,나는 상관없을거같아 우리집도 가족이 간섭 심한편이라 이해돼.
36276,간호사친구들 연애 잘하고있어.,나는 간호사랑 연애했는데 오프때나 데이때 만났어! 교대근무라 좀 불편하긴 했지만 괜찮았어 주변 간호사 친구들도 한 1년쯤 지나니까 연애 잘 하더라구 신입땐 너무 힘들었다고.
37483,나 키스 진짜 못하는거 같은데.,힘빼.
25377,연방친구드라 남친이랑 캐베 무료카페가.,와우쯘다.
10601,헤어지는게 맞나.,맞나 싶을 땐 대부분 맞긴 하더라.
1285,나만 크리스마스때 계획없나.,둘이 잘맞으면 상관없지 머.
20225,근데 남친이랑 호텔가서 찍은 사진 안 올린다는거 말야.,자는게 당연하지만 굳이 확인사살할 필요는 없지.
28252,남친이랑 3개월 못보는데 이 기간을 어떻게 이겨내지.,3개월 생각해보면 껌이야.
4922,왜 연애를 할수록 눈이 낮아지는거지.,그게 까다로워진거같은격 안보는거성격보는거.
15685,예물로 시계 보통 뭐가 좋을까.,혈육은 오메가 함.
6210,남자친구 보고싶다 ㅠㅠ.,나두 남자친구 보고싶어ㅠㅠ.
19621,남친이 자기한테 너무 잘해주지말래.,그게 마음대로 되나요~~~~.
35446,술담배 안좋아하능 사람이 취향인데 얼굴도 봐 근데 잘생겼는데 술담배해 그럼 어쩔거야.,술마셨어.
18187,쓰레기한테 빠져서 허우적댄 후기.,시작 안해서 다행이기도 하네.
18843,남친이 축덕이라 남초커뮤를 어쩔 수 없이 보는데 이정도는 이해해줘야하나.,무슨 커뮤길래 펨코.
8554,헤어져야겠다고 생각했었는데 다시 괜찮아졌어ㅠ.,이런건 백날천날 남한테 물어봐봤자 본인 맘가는대로 하게 되더라 결국글을 올렸으니 내 의견 하나 보태자면 주변에 계속 연애상담해서 속 썩이지 말고 너덕 원하는대로 하는게 최선임.
7142,데이트 비용 다른건 다 낼테니깐 밥만 더치하자는데.,그렇게 돈쓰기 싫으면 진짜 남자든 여자든 연애 안했으면 좋겠어 남친 불쌍해.
11650,무뚝뚝하고 말보단 행동파인 남친 사귀는친구 있니.,내가 말하는거 좋아해서 열심히 떠들고 일 벌려두면 남친이 마무리하고 데이트는 남들 하는거 다 가 선물해주면 리액션 시원찮아서 시무룩한데 또 부지런히 하고다니고 아끼는거 다 보여서 금방 괜찮아.
27291,갠적으로 진짜 현실성 떨어지는 이상형이 잘생긴 집돌이같음.,가능은 한데 애초에 잘생긴 이라는게 밖돌이나 집돌이나 다 없자나 .
16961,나 지금 나홀로 댓글 착하게 달기 운동 중임.,저런 애 존나 찐따같음 일침 놓 자신에게 취하기.
19294,이거 남친 백퍼 술땡긴단거지.,ㅇㅇ.
34308,남친이 ㄹㅇ 소식가라 집에 돌아오면 한 끼 더 먹ㅋㅋ.,너 나야 ㅠㅠ 남친 만나는날은 간식 더 먹고 잔다.
26698,존나 쉰내 마인드인거 전업플일떄 몇번느낌.,ㄹㅇ어머니세대도 안그러는데 거의 시할머니 마인드.
16021,소개팅 외모 흐린눈 가능해.,자만추는 스며들듯이 가능한데 소개팅은 정들때까지 언제 기다려 ㅜㅠ.
15804,결혼식때메 앞머리 기르는 중인데 거지ㅎ.,나도 나이들어보여서 걍 다시 자신 안기를래.
398,크리스마스 이브에 백화점 사람 개터져.,아무래도.
4672,썸남이 머리카락 귀 넘겨주는 이유.,예뻐보여서 그런거 아닐까.
35051,결혼식 비용은 축의금으로 전부 충당된다는데 맞아.,ㅇㅇ렇대! 근데 부모님들 대부분 다 자식들한테 주시던데!.
20909,연애할 때 매번 이성과 감성 사이에서 고민해.,나중에 넌지시 남친한테 말해봐 그날 이랬었다고 귀여워죽을듯.
27600,친구들 애인이 살해 협박 한 적 있는 친구.,문제없고 안전이별 준비해 너도 톡 남겨놔 걔한테 지난번에도 그렇고 이번에도 너놈이 바람펴서 헤어지자고 한건데 자해하고 협박하고 이런거 나도 너무 힘들다이런거라도 보내놔 그래야 나중에 와서 해코지 했을때 증거라도 됨.
4339,이건 남친한테 얘기 안해도 되겠지.,ㅇㅇ 굳이 긁어부스럼 만들필요없어.
8012,1주년 기념 선물 커플목도리같은거 하려능데 브랜드 추천점.,12월 25일이 기념일이라 두꺼워도 좋아.
8699,잇팁 남친 특징 뭐야.,답장 빠르면 관심 100.
32332,남친이 지 얘기만 너무 해 나도 힘든데 내 얘기는 안들어줌.,응그정도면 걔 성향같고 성향은 안고쳐지니까.
11443,으른들은 나이 차도록 결혼 못하면 약간 하자.,요즘은 능력 되면 혼자 살아라 고들 많이 하시더라.
33033,8살 나이차 어때.,기분나쁘지  존나싫다.
33161,캠핑의자랑 피크닉 돗자리 어디서들 많이 삼 이런건 또 처음이라.,애인이랑 캠핑 박람회 다니거나 걍 아웃도어 브랜드 전시장 가서 사거나 추천 받아 사거나 갬성 원하면 갬성품으로 사거나 어차피 한 큐에 못 사  사다 보면 눈 넓어지고 불만있어서 장비 계속 교체 하고 끝도 없.
9119,남친한테 물질적인 선물 받고 싶음 어떻게 함.,말해봐봥 받고싶다구그래도 안해주면 헤어지기.
37519,몇살인데 연애할 수 있냐 그런 말 하지마라 우리 삼촌 52세인데도 연애한다.,ㄹㅇ 답정너도 이런 답정너가 또 없음.
26803,질염이면 본인이 모를 수가 없지.,배란기.
20618,사실 정떨어져서 헤어진 건데 그냥 다른 이유로 둘러대고 헤어져본 적 있는 친구.,보통 다 이렇지 않나 걍 식었다하고 헤어지잖어.
7861,남친개귀엽네.,쇼.
5024,남친이든 썸이든 나ㅜ싫은지 물어보는건 별로야.,썸은 맞는 거.
29802,하 자기가 해도 될 일을 자꾸 왜 돌려말하지.,걍 너가 직설적으로 말해버려.
15697,T인 내남친은 걱정을 그냥 몇시간 단위로 상태 물어보는식으로 함.,아음표 살인마.
23430,요새 연상연하 커플 많다던데 내주변에만 하나도 없나.,흔함.
24016,ㅋㅋ혹대기란 단어 그 ㄷㅌㅌ 글 대명사 생각나.,ㅠㅠ.
37137,모바일 청첩장 카톡 일괄전송 이런거 있음.,있을리가.
12246,남친 주려고 한 3주 동안 열심히 팔찌 만들었거든 어제 줬는데.,둘다귀엽네.
30616,애인이 뭐먹었는지 별로 관심없는 친구들도 있지.,ㅇㅇ 특별식 아니고서야 별로 안궁금.
5235,지금 나만 조회수 이상하게보여.,다른방도 이상하드라.
7921,남자가 헤어지기 싫어하는데 뿌리치고 헤어진 친구 있어.,6년 만나고 그렇게 헤어짐 울고 막 그러는데 내맘이 달라질것 같진 않아서 헤어지자 함어쩔 수 없지 뭐.
27346,슼에 있는것처럼 소개팅 상대가 처음만남 오후세시에 메가카페에서 만나자그러면 바로 파토낼수있어.,1 들이는 시간이 아까워 ㅠ.
11019,경기도 용인 화성 수원쪽.,수원 행궁동 카페거리 가봐  거긴 웬만한 카페 다 예뻐.
6052,30초여자 반지갑이나 장지갑 브랜드 뭐가 괜찮아.,패방에 물어보자 쫓아내는게 아니고 진짜 걔네가 잘 알아서 그래.
14536,남친이 내가 원하는 연락빈도를 60프로정도 채워주는게 마음이 허해 그래도 만족해야겠지.,해주는 사람을 만나 너가 참을 필요도 없고 본문정도면 에바일정도로 남친이 덜하는지도 모르겟음스트레스 받는데 꾸역꾸역 억지로 만날 필요있나.
9012,비밀로 만나는 과씨씨인데 여사친이랑 남친이 너무 친하게 놀아.,저럴려고 비밀연애 하는듯.
21959,애인 과거 사진이 지금이랑 다르게 겁나 못생겼으면 정떨어져.,솔직히 좀.
9263,가다실9 처음맞은 곳 말고 다른곳에서 나머지 맞아도되지.,ㅇㅇ 나도 그렇게 함.
6597,장거리인데 식은거 같으면.,먼저 상대의 솔직한 마음을 들어볼필요가 있는듯.
34928,소개팅애프터 간다 만다.,난 연애도 타이밍이라 생각해서한달텀에 흐지부지 나라도 나가기 귀찮을거같긴함 ㅠㅠ.
10191,연애 재밌긴 한데.,내기준 연애 후반으로 갈수록 싸우고 지치니까 차라리 덕질중인 싱글인 상태가 더 마음이 편하더라고.
33673,진짜 사랑하는사람하고 헤어졌을때 언제쯤되니 괜찮아져.,나 한 1년 걸린듯 힘들었다가 화났다가 지금은 걍 아무렇지도 않아지더라고.
34866,남친이랑 같이 볼 드라마 골라주ㅎㅎ 순서도 좋ㅎㅎ.,2 5 밖에 안봤는데 둘다 재밌었어 .
8643,혹시 소음순 수술 해 본 친구 있으려나.,그 정도로 일상생활에 불편함이 있으면 수술 권한다던데 근데 진짜 아프고 힘들긴 하대ㅠㅠㅠ.
13949,원래 헤어진 당이ㄹㄹ랑 다음날은 괜찮다가 갑자기 그 이후로 더 후폭풍이 심해지는거야.,ㅇㅇ 외로움에 속지말고 뇌에 힘줘야댐.
18940,분명 잘되려고 서로 호감있어서 알아가기 시작했는데 서로 같은 게임을 하거든.,다른 사람도 그렇게 챙겨.
10128,니가~ 들 또 등장.,위에 두갠 뭐 그렇다치고 애정표현 저 밑에글은 뭐가 문제임 대체 본문내용이랑 댓글이 완전 다르구만.
19769,오늘 나 300일이다!.,축하해 친구아!!!.
9386,손만잡아도 자식이름생각한다는거 ㅋㅋ.,상견례 결혼식 시뮬레이션 끝났음.
7383,사내연앤데 남친 너무 바쁠때.,그냥 퇴근 하고 맛있는거 사줘.
16553,우리커플은 둘다 알쓰라서 둘이 맥주 한병도 못먹어.,아오 귀여워.
34052,이유가 있어서 뽑은거면 이해하겠는데.,헤어져; 나도 헤어지고 오는길임.
32497,짝사랑 끝!!!!!!!!!!!!!!!!!!!!.,고생많았어 토닥토닥 친구이 너무 아까운 사람이다.
2025,경제관념 차이 말이야.,전문직이면 뭐하냐 싶은데.
20871,너네 애인이 유학갔다가 너네 생일 4일전에 종강해서 한국 들어올수있는데 졸업여행 1~2주 간다그러면 서운할거같아.,이해가능 와서 잘 챙겨주면 됨.
37408,상대가 나 그렇게 진지하게 생각안하는거 느껴지는데.,아직 어린데 좋아하면 좀 더 만나보고 결정하든가.
10936,근데 우리집 여유로운편인데 얼마지원되는지 모름.,나도 결혼준비하고 상견례 할 때쯤 말 나와서 계산됨.
23611,헤어지고 번호 변경 해본 친구드라.,엄마거 폰 쌔벼서 해보샘.
74,타임스퀘어 더 현대 같은 곳 서울에 또 뭐 있어.,후자때문일듯.
694,남친이랑 싸우고 얼마 안가 여행.,가는거 가서 좋게 풀고 여행갓다와 친구아.
1340,천고 낮은 홀에서 결혼한 친구 있음 질문.,ㅇㅇㅇㅏ니 천장 공사 안해 ㅠ.
33595,어머님 생신이라는데.,인사했으면 간단한 꽃이나 간식 정도는 보낼듯.
29619,흠 잠수이별각인가 맘준비해야할까.,ㅇㅇ 하루 지나면 난 용서 안됨카톡보내고 차단함.
25716,예술좋아한다는 남자 어때.,아 ㅅㅂ 제목만 보고는 좋다생갇했는데 홍상수 김기덕은 개싫음.
25555,난 눈 동그라면 잘생겼다고 안느껴지더ㅋㅋ.,난 내가 길어서 동그란 사람한테 끌려 .
17565,재회만 세 번째.,계속 같은 이유로 헤어졌어.
36220,누구 문제가 더 커보여.,새벽 늦게까지 놀아줄 거라 기대한 게 잘못 자는 시간 중요하지 않나.
23707,사귄지 3주만에 사랑해란 말은.,노놉난 일주일만에 들었는걸.
16028,남친이 연하인데.,너랑 결혼생각은 없는거 같고 니가 선택하라고 말해주는건가.
14930,이별여행이란 걸 진짜 가기도 함.,연참 보니까 간 사람들 있긴 하더라  존나 개꼴값.
20459,다들 알게된지 얼마만에 사귀는거 가능.,당일도 가능.
6709,다들 항공권 어디서 예약해.,스카이스캐너.
15917,남친한테 참고있는게 많은데.,진지하게 결혼 진행하려고 할 땐 꼭 말해.
14606,남자한테 남소받을때 이 형 재미없는 형인데 가 제일 멀쩡한사람 나올 확률 높음.,웃기네진쯔 .
20490,외모랑 직업 밸런스 어느정도 맞추는편.,난 직업과 외모 둘다 평타 또는 그 이상되어야 만남.
22443,전화할때 남친 점점 말투가 동성친구 대하듯이 변함ㅜㅜ.,말을 해야 걔도 뜨끔하고 조심하지 않을까 본인은 별 생각 없을수도 한번은 말해봐.
11719,동갑의 장점 뭐가 있을까.,공감대형성이 좋아 세대차이가 없자나.
8459,이솝이랑 록시땅중에 어떤게 더 좋은질 물었어 근데.,누구 줄거냐고 물어방.
815,소모임에서 썸타거나 사귀려면 어떻게해야해.,일단 좀 자주보고뒤에서 연락처 물어봄.
27010,전썸남한테 연락 와서 잘해보고 싶은데 대화 어떤 식으로 이끌어가지.,그냥 친구처럼 스몰톡부터 하는거지.
8789,놓아야하는 관곈데 헤어지자고 말을 못하겠네.,나를 갉아 먹는 이유들이라면 그런 정같은거 헤어지면 끝날 미련을 착각하는거야.
15520,너네랑 사귀기 직전까지 호감 가지고 연락하던 사람이 또 있었으면 어때.,신경은 쓰이겠지만 난 솔직히 1 결국 날 선택한 거잖아.
16536,10살 어린 애가 고백했는데 어케 거절해야 기분이 안 상할까.,그냥 이성으로 생각할 범주도 안된다고 본문 그대로 말해 괜히 제대로 거절못하는게 오래볼사이면 더 안좋음.
37549,호감인 상태 아니고 더 좋음이 느껴지는건 어떤거야.,그냥 하루종일 생각나고 카톡이나 전화라도 오면 두근두근 떨리고.
15255,썸남이 이상형 물어보면 어떻게 대답할거야.,난 그냥 너라고 함 쌍방 썸 확실한데 거기서 밀당하면 개질릴거같음.
22192,사소하게 어디 가는거 말안하는데 상대가 이런 반응이면 어때.,1도 안피곤한뎅.
32600,애인이 내뱃살을 너무 좋아해.,남자들 은근 뱃살 좋아해 .
28808,100일에 갈 레스토랑 추천해줘 ㅎ.,레스토랑이라는 말 뭔가 되게 오랜만이 패밀리 레스토랑 원하는거면 빕스가 괜찮지 않나 요즘 아웃백은 별로라는 얘길 들어서.
936,나도 웹툰 추천할래 스토리도 잼쓰면서 설레는거ㅠㅠㅠ 제발 봐조.,플랏메이트가 하이퍼리얼리즘이야 나는 보다가 너무 말도 안돼서 하차함 ㅠ.
25759,학식 50일인데.,100일때해 걍.
20355,오마카세 안가봤는데 코스끝나고도 술먹고.,내가 갔던 곳들은 코스 끝남과 동시에 거의 업장 마감준비하던데 그럴 분위기가 아니었엉.
27372,근데 연예인들이나 주위에 혼전임신으로 결혼하는 경우도 많잖아.,그냥 약간 생기면 결혼해야지 하는 때 아니면 최소 생각없는건 맞지 그래도 책임진다고 결혼하는거면 크게 상관없었나보다 싶고 기왕 생긴거 잘살아라 싶고.
