,title,comment
13755,성적매력 전혀 없는 와이프 또는 남편.,그래서 나이먹으면 관계 안하는 부부들도 많다던데 나도 근데 그렇게 살고 싶지는 않아서 20대 때 살찐 사람이랑은 결혼 안 할 거임 제일 살 빼기 쉽고 활동량 많은 20대 때 살 찐 사람은 나이먹어도 빼기가 쉽지 않다는 말 보고 나서는.
13756,다들 학창시절에 몇반이였는지 얼마나 기억해.,초등학교 1학년 때 9반인거 생각나니까 다 나는 듯.
13757,여자친구와 다툼 속깊은대화.,한번 속 깊은 대화 어떠십니까 화 안내고 다정다감하게.
13758,알바 같이하는 동생이.,일단 친해져보셈.
13759,이거 소개팅 받아야되나요.,받아 근데 기죽지마.
13760,크리스마스 선물 추천좀 부탁드립니다.,받아 근데 기죽지마.
13761,형들 위치 좀 정해주라.,압구정.
13762,에스크 관련 질문.,압구정.
13763,썸일때 애정표현하나요.,썸때 그런거 하지 않나요.
13764,마카롱사들고 깜짝방문 오바인가요.,오바 맞읍니다.
13765,얼떨결에 커플이 됐습니다!!.,ㄹㅇ 얼떨결이네 축하함니다.
13766,삼각대 추천 해주실 수 있나요.,쿠팡 셀루미.
13767,침대두개있는방 예약할때.,체크인시 방배정이라는데 알아서해주겠징.
13768,자기발전을 위한 항목이 뭐뭐가있을까용.,1순위가 무조건 몸관리입니다 몸 망가지면 자기발전 자체가 안되요  사람의 정신은 매우 높은수준으로 몸상태에 영향을 받습니다.
13769,경구 첫달인데 질문있습니다.,경구 생리 끝나자마자 먹는거 아님.
13770,썸녀가 저한테 기대감이 너무 큰거 같아서 걱정돼요.,잡소리 그만하고 하던대로 하기나 하십쇼.
13771,여친선물 메이커 vs 소재.,갠적으론 소재.
13772,남자 마스크팩 추천좀 해주세요.,아비브.
13773,기분 개나쁘네.,맛있는거 먹고 기분 풀어 .
13774,enfp 여자 공략법좀요.,말이 많기 때문에 공감해주고 얘기만 잘 들어줘도 중상타.
13775,그냥 헤어진사람한테 미안했다고 보내는건.,그냥 계세요.
13776,어제 고백했는데.,기다려.
13777,생일선물 질문.,플스4.
13778,이번주 토요일에 고백할려합니다.,까일거같음 ㅠㅠ.
13779,결혼하신분들 진짜 대단함.,결혼해서 30년 넘게 사신 부모님도 대단쓰.
13780,안물어보길 질한건가.,머허러물어봄.
13781,남자가 누구 만나실 생각 있으세요 라고 물보면.,걍물어보는걸수도.
13782,연락처 300개넘는데 통화나연락은10명도안되는사람있냐.,대부분이 그렇지않나.
13783,남녀사이에 친구절때 될수없다생각함.,친구의 범위가 사람마다 달라서 나오는 소리라고 생각함.
13784,인스타 팔로우 관련.,해라.
13785,ㅋㅋㅋ앱으로 만나는 것도 역시 타이밍이구나.,넵.
13786,30 미만 여친한테 선물해줄 목도리 추천 부탁드립니다.,개인적으로 목도리는 간단한 거 하고 다른 선물이 좋을 듯! 예산 어느정도로 생각하심.
13787,썸녀하고 전화하기로 했는데 뭐라고 하면서 끊어야함.,통신보안.
13788,종로 데이트 추천좀 해주세여.,마천루 고.
13789,이번에 헤어지면서 알게된 신체 변화.,서울팬 탈퇴 신청서 쓰시나.
13790,애프터후에 연락하고 애프터만날때.,그 사람 궁금한거 물어봐.
13791,공감력 있잖아.,개인적으로 공감능력떨어지면서 차가운사람 싫어해서.
13792,이거 서비스정신이 투철한건가요.,네 서비스 잘하시는 예쁜 보조선생님 그만 두게하지 마세요.
13793,선생님들 탈모끼가 보여 펌하기 무서운데 옆머리 다운펌도 영향줄까요.,다운펌 두피에 안좋음.
13794,색드립 많이 치는사람 성욕 많은편인가요.,상관없는듯.
13795,그 혹시 서울 토박이 계신가용.,서울 어디.
13796,인천 쪽 호텔 좋은 곳 있나요.,네스트.
13797,여친이 빼빼로 데이 때 손편지랑 선물 줬는데.,ㅇㅇ.
13798,진짜 성격 너무잘맞고 착하고 좋은데.,이야기를 깊이있게 해봐야지ㅇㅇ 모든 사연과 계좌를 오픈했음 말못할 사연이 잇을수도 있잖아.
13799,N수생 애인 이제 수능 보는데.,코로나 때문에 수능 보는 사람들 그리고 수능 보는 사람들 가족들은 외부인과 가급적 안만나는 추세임.
13800,연애상담갤이니까 꽃 잘알겠지.,노노 생각보다 더 비쌈.
13801,우드계열 향수는 호불호가 있나요.,전 이솝 휠 써여.
13802,차없으니 자격지심생기네요.,자격지심 있으면 매력없어보여요.
13803,순수하다고 하면 다들 기분 어때.,난 상황에 따라 다르겟지만 보통 호구같다는 뜻으로 생각함.
13804,키스할 때 구강청결제ㅡ뭐ㅜ쓰시나요 ㅎㅎ.,테라브레스.
13805,번호 얻는법.,그냥 달라고하세요 심하게 떨지만 않으면 말은 크게 중요하지않음.
13806,왁싱 후 다시 자라는 기간.,거의 없음 보통 한달쯤 되야 자라난거 보임.
13807,여자친구 생일 이렇게 보내는거 과함.,적당함.
13808,여자친구랑 볼만한 야한 넷플이나 영화 있을까용.,365.
13809,새벽에 카톡 온것을 아침에 답장하기가 어렵네요.,별게 다 어렵다 진짜 ㅋㅋ.
13810,여자친구와 관계에 대하여.,그냥 처음본 사람이 칭찬해준거는 느낌이 달랐다 정도만 생각하셔요 괜히 생각하면 계속 기분 찝찝할 것같네요.
13811,나는 안정적인 보험이자 호구다.,바보세요.
13812,혹시 소개팅어플로 만나서 진지하게 연애해본 애 있냐.,어떤루트를 통해서가 아니라 어떤사람을 만나느냐가 중요한듯 느낌괜찮으면 고고.
13813,결혼반지 금액 문의.,둘이합쳐 250인가여.
13814,선자리 소개팅 질문.,그냥 읽씹하고 끝내 맘에도 없는 소리하지말고.
13815,형님들 이렇땐 어떻게 해야 할까 미치겠다.,역시 그렇지 심장이 뛰어서 잠이 안오네.
13816,자기전에 썸녀 잘때까지 통화하는대 ㅎㅎ.,자라.
13817,콘돔 뭐가 더 좋아요.,이브가 좀더 미끌미끌함.
13818,통화할때 할 수 있는 간단한 놀이같은거 추천좀.,밸런스 게임.
13819,남자 몸에 털 많으면 어떰 .,울버린 멋지네요.
13820,5분전 까인건지 안까인건지 구분좀요.,위추.
13821,강릉 맛집 추천요.,강릉 혼자여행 어떤가요.
13822,님들 여기 패션 스타일 올리고 물어봐도 밴임.,패션 관련해서는 패션갤러리란 좋은 곳이 있습니다.
13823,대체 뭐죵.,하루종일 너란 바다 속을 항해하는 나는 아쿠아맨~.
13824,손잡았는데 고백이 맞나요.,ㅇㅇ.
13825,여친이 생리할때 좀 많이.,생리할 땐 일단 힘듦 ㅜㅜ.
13826,여친이랑 3일뒤에 400일인데 머하지.,열심히 해야한다 400일이면 더더욱.
13827,다들 어떤 취미하시나요.,수영 드론 자전거.
13828,이게 뭔가 싶네요.,수영 드론 자전거.
13829,축가 부르려고 하는데 곡좀 골라주세요!.,2.
13830,두번째 커플링 맞추는데 실버로 괜찮은 브랜드 뭐가 있을까요.,금사요ㅠ.
13831,잠수 이별이 이렇게 흔한 일인가요.,잠수이별은 짐승만도 못함.
13832,전여친이랑 내일 만날수도.,저라면 굳이 한다면 내일.
13833,남자 30만원대 받고싶은거 있나요.,애플워치! 조던!.
13834,불안해하는 여자.,전연애에 트라우마가 있음.
13835,헤어진지 오래된 전여친 연락 노노.,그 남자가 님일거라는 생각은 안하시는게나아요.
13836,님들 대답할때.,웅.
13837,형들 애프터햇는댕  연락.,웅.
13838,오래 연애하면 얘기가 많이 없어지나.,어사.
13839,대학생 2030 직장인분들 한달 데이트비용 얼마씀.,30이요.
13840,소개팅 에프터 성공하고싶다.,무엇보다 남자라면 스윗함이 있어야 하지 않겠습니까 허허.
13841,직전에 죽음.,니 아지르는 왜케 창끝이 무디냐.
13842,목소리도 이상형이나 조건중에 포함하는게 독특한건가.,얍 저도 목소리 좋은 사람 좋아합니다.
13843,마음을 굳히는데.,손절.
13844,연애 초기 이별 각 일까요.,다 아시면서 글 올리신거 같아요.
13845,미용실에서 5대5가르마 c컬드라이하는거 1대1과외해달하하면 해주나요.,그건 미용실에 물어봐야죠 바쁘면 못하거나 그러겠쬬.
13846,백일 선물 적당한가요.,괜츈.
13847,가끔 몇 여자애들 보면.,너랑은 만날 생각 없다.
13848,술만 마시면 손잡는 선배.,술 먹으면 걍 꼴려서 어떻게 한번 해보려고 스킨쉽 하는겁니다.
13849,여자들은 알다가도 모르겠어요ㅠㅠ.,진짜 머지 ㅋㅋ 나도 궁금하네.
13850,어제 빼빼로 챙겨줬다 ㅠ.,못채면 넌씨눈인데 이건.
13851,참 이런 경우도 있구나 싶네.,일일 헬스권으로 같이 운동하시지.
13852,오늘 코트가능.,가능!  근데 전 코트 안어울려서 패스.
13853,일본인 여자친구랑 명동인데.,하동관 고ㅊ은듯.
13854,국내여행 동행.,여름 방학에 그런 생각으로 제주도 게하 갔는데 저랑 친구 밖에 없어서 걍 호텔 갈껄하고 후회했어요 ㅋㅋㅋㅋ.
13855,여친이랑 몇시간 만나는게 컷임.,전 여자친구랑 경기도 서울 커플이라 한번 만나면 2박3일씩응 갘이 보냄 사람마다 다른가바여.
13856,곧40살 되는 모쏠이 소개팅 했는데 도움을 구합니다.,차 있으실테니 차타고 근교데이트 어때요.
13857,친구 어디서 사귀냐.,운동을 헬스말고 주짓수나 클라이밍같이 사람들이랑 하는것도 다니시면 생기실수도.
13858,이런 친구 손절해야 합니까.,실례지만 그런분이랑 왜 친구함.
13859,전여친이랑 보는게 맞을까.,안맞음.
13860,관심이 있는갈까요 제 착각일까요.,이 정도론 아무도 모를 듯.
13861,급발진 판별.,아니 한번에 묻지 차라리.
13862,연애 하는데 적정거리.,km보다 둘사이의 마음의 거리만 가까우면 ok.
13863,일주일 전에 헤어졌는데 스토리 올리면 궁금해 할라나.,남자도 고통이에요 재회 원하시면 먼저 연락하세요.
13864,내 망상헛소리도 진지하게 들어주는 사람에 끌린다.,누구나 후자에 끌려할듯!.
13865,상황 좋아보임.,다시 이어 가면 되는거 아님 .
13866,소개를 받았습니다.,주선자한테 지금 쓰신 내용 솔직히 말씀하시면 될거같습니다.
13867,아니 직장 동료가 나한테 작업거네 ㅡㅡ.,차단할라고.
13868,서울 당일 놀만한거.,카페 밥 산책 술.
13869,이정돈 고백아니지.,응 아니야.
13870,보통 프로포즈 식당에 돈 얼마쓰나여.,이건 주갤에 유부들이 더 많을듯.
13871,니들이라면 어떻게하냐.,고백 할 타이밍이다.
13872,종로 경복궁 이쪽 가면 주차 어디에함.,ㅇㄷ.
13873,크리스마스 방예약 지금 해도 늦나요.,거의 다 찼을텐데.
13874,크리스마스때 미리 숙소 잡아야되나요.,전글봤는데 뽀뽀는 하셨나요.
13875,짝사랑에서 연애하게됬는데 아직도 짝사랑인거같아요 ㅋㅋ.,연애의 속도가 좀 느린편인가보죠 일단은 기다려봅시다!.
13876,여친 목에.,키스마크 굉장히 호불호가강해서 그람.
13877,대학가면 진짜로 카리나 윈터같은 예쁜여친 사겨요.,네 ~ 그러니까 공부 열심히 하세요.
13878,헬스장에 맘에 드는 사람이!!.,해보세여.
13879,메종 마르지엘라 디스커버리 세트 선물로 어떤가요.,머야그게.
13880,좋아하는 남자에게 직진.,최선을 다했다면 연락 오는거 싫을듯.
13881,이 정도면 연애관이 안맞는거죠.,네.
13882,제가 차놓고 매달렷다가 안되서.,네.
13883,썸남 줄 바디로션 추천해주세요!!.,일리윤.
13884,여친 참 잘만난거같다.,오우 약간 피곤할거 같은디.
13885,나 좋은사람인지 알았는데 개 쓰레기인가봐 도와줘.,밑에 냄새 아니면 정수리냄새 겨냄새.
13886,사람들하고 어떻게 친해지나요.,안녕하세요.
13887,술만 좋아하는 여자 어때요.,술자리에서 여자가 술 취했을 때 옆에서 뭐라도 해볼려는 놈들 때문에 술자리가 싫음.
13888,밤샜는데 버틸려면.,카페인 때려넣음.
13889,동대문은 모텔 체크인 시간이 다 9시네요.,대실 최대한 받으려고겠죠.
13890,당근마켓 후기에 이렇게 적혔는데 어떡하지.,아 후기 좋게 눌러달라자나.
13891,번따 성공률 궁금함.,후자가 낫긴 하지요.
13892,한번 빠꾸없이 눌러볼까.,어이 눈치챙겨!.
13894,이제 인정 받네.,올.
13895,키 큰 남자들은.,30센치 차이면 148.
13896,키스마크 빨리 없애는 법 없나.,계란으로 문질러요.
13897,형들 사진 보내달라고 하는거 오바인가.,ㅇㅇ.
13898,이혼가정은 자취하기 힘든가요.,생각 안 해봤는데 글 보고 생각해보니 그럴 수도 있겠네요.
13899,데이트때 만나자마자 꽃다발 선물 주는거 불편할까요.,음보통 주고 그 이후부턴 차에다 두긴 했는데.
13900,300일 된 여자친구 생일선물추천.,에어팟 케이크 꽃 그리고 사랑하는 마음.
13901,올리브영 ㅋㄷ.,ㅖ.
13902,나부터 챙기자.,ㅖ.
13903,여친한테 말해야함.,단둘이 만나는것도 아니고 그냥 만나서 얘기하면 되지.
13904,깜짝선물 yes o고 no.,2.
13905,커플 어플 추천 해달라고 글써도 되나여.,썸원 좋아용! 서로 질문 배달되어서 답변할 수 있는 어플.
13906,짝사랑녀에게 들었던 가장 마음 아팠던 말은 뭔가용.,그건 짝녀 아닌갑쇼.
13907,다음주 수요일에 후배랑 둘이 보기로 약속을 잡았는데용!.,끊자.
13908,어장 당하고 있음을 깨닫는 방법 있나요.,받아 줄듯 말듯 서로 애정이 오가거나 상대의 애정만 뽑아먹는 스탠스를 취하지만 사귀진않음.
13909,빼빼로 데이는 누가주는 날인가요.,원래부터 남녀 구분 없이 좋아하는 사람에게 주는 것으로 이벤트가 시작되었음.
13910,목이랑 얼굴뒷쪽 피부는 하얀데 얼굴은 좀 어두워지는건 뭔가요.,간도 안좋은 거아니야 신장이나.
13911,은행직원까지.,객관적으로 이쁘면 별수없긴해요 알아서 철벽 잘 치는 스타일이면 믿어야죠.
13912,첫 데이트.,연인이시면 사주카페 ㅎㅎ.
13913,야놀자 코인지급 실결제가 인가요ㅎㅎ.,선착순이라서 이미 소진됐으면 쿠폰적용안되더라구여.
13914,은행직원이 여자친구한테.,그놈의 핸드크림은 국룰이구만 ㅋㅋ.
13915,이해해줘야 하는거겠지.,욕심 기대가 클수록 불행해짐.
13916,이번에 여자친구를 새로 사귀었는데요 여자친구가 저보고 자길 편하게 좀 대하라고 하는데.,저랑 비슷한성격인듯ㅋ.
13917,어플로 알게된 여성분.,응원합니다.
13918,이별한지 약 6주.,소개팅 어디서 그렇게 구하심.
13919,복학생 질문좀요.,동아리 학회.
13920,올리브영.,바른생각.
13921,카톡 멀티 프로필 쓰는 분 계신가여.,부모님두뷴만 없는걸로 지정하심 될듯요!.
